timestamp,px,py,vx,vy,pm1,pm2,pm3,pm4,vm1,vm2,vm3,vm4
1765943473.1509602,-1.419844976822469,0.005769570616151517,-69.85190619482235,-37.37545804174682,200,200,-200,-200,0,0,0,0
1765943473.4517405,-1.4162440973691142,0.006262994374310438,-69.82562760550263,-37.36855741624021,195,200,-200,-200,0,0,0,0
1765943473.7525685,-1.4058053285202428,-0.05006815743489217,-69.76530996426213,-37.48675010993348,190,200,-200,-200,0,0,0,0
1765943474.053053,-1.3781983732113228,-0.10576655139846025,-69.70059326121842,-37.57727590261038,185,200,-200,-200,0,0,0,0
1765943474.3539534,-1.3656719724795494,-0.13869372964344015,-69.73951165752233,-37.53917810984336,180,200,-200,-200,0,0,0,0
1765943474.6549013,-1.3468604142284675,-0.18328995488439734,-69.75253423493128,-37.4430044682458,175,200,-200,-200,0,0,0,0
1765943474.9553688,-1.3154791109638913,-0.26352857082879383,-69.73129974563729,-37.51703629708843,170,200,-200,-200,0,0,0,0
1765943475.2578845,-1.289808565754841,-0.32614122153178565,-69.73594512982596,-37.57055074394132,165,200,-200,-200,0,0,0,0
1765943475.5585494,-1.267112339294969,-0.37672978684624925,-69.729844477607,-37.54282805277694,160,200,-200,-200,0,0,0,0
1765943475.8616936,-1.253069987483089,-0.3968165851109764,-69.75227796150656,-37.42868594302896,155,200,-200,-200,0,0,0,0
1765943476.1623433,-1.2486316537537125,-0.4116239321971534,-69.77510611867285,-37.41509345196884,150,200,-200,-200,0,0,0,0
1765943476.4634833,-1.2466131620537302,-0.41193492786310343,-69.79879024107211,-37.390095769749784,-150,200,-200,-200,0,0,0,0
1765943476.764121,-1.1586875931282368,-0.6334495960988307,-69.60445060383441,-37.72422992437934,-155,200,-200,-200,0,0,0,0
1765943477.0645444,-1.1531534669868808,-0.607705598837136,-69.77403361982245,-37.34852684316959,-160,200,-200,-200,0,0,0,0
1765943477.365116,-1.1444022182128417,-0.6785021252386589,-69.78834466891442,-37.41770824680103,-165,200,-200,-200,0,0,0,0
1765943477.6656075,-1.1337478569286001,-0.6745891699378566,-69.75554018356875,-37.336998878334384,-170,200,-200,-200,0,0,0,0
1765943477.966025,-1.1132456644547952,-0.7564299705460902,-69.74795628965083,-37.4721063326904,-175,200,-200,-200,0,0,0,0
1765943478.2664175,-1.0898650412818975,-0.7947707934012442,-69.74164832858588,-37.4898316732656,-180,200,-200,-200,0,0,0,0
1765943478.567372,-1.060760064729478,-0.8566421742352607,-69.72332820665815,-37.512326036681415,-185,200,-200,-200,0,0,0,0
1765943478.8683567,-1.0200053875342443,-0.9402805224490521,-69.7139621265075,-37.550645961011966,-190,200,-200,-200,0,0,0,0
1765943479.1689613,-0.9935092837426509,-1.0050491809039688,-69.72685437199773,-37.53116956477817,-195,200,-200,-200,0,0,0,0
1765943481.4697075,-0.9635267021558017,-1.0945430499878968,-69.79510168082422,-37.373522635870216,-195,200,-200,-200,0,0,0,0
1765943481.7701538,-0.9633631708989014,-1.0964057721723217,-69.79745003881618,-37.3726790808557,-195,200,-195,-200,0,0,0,0
1765943482.0705836,-0.9256756952086561,-1.1163063001123874,-69.69783557218557,-37.40896880940899,-195,200,-190,-200,0,0,0,0
1765943482.3709416,-0.8777589161490444,-1.1678118183249733,-69.69292152601017,-37.53089199487287,-195,200,-185,-200,0,0,0,0
1765943482.671622,-0.8443451201902007,-1.2041024544825707,-69.71640563564947,-37.50748463940969,-195,200,-180,-200,0,0,0,0
1765943482.9726746,-0.8064529649350788,-1.2286838322150895,-69.6819063599922,-37.422510401793296,-195,200,-175,-200,0,0,0,0
1765943483.2739866,-0.7644297261824249,-1.2743851680364515,-69.68347325501854,-37.45463286942137,-195,200,-170,-200,0,0,0,0
1765943483.574451,-0.7260226275791866,-1.321882178091111,-69.70994340794954,-37.51805284568397,-195,200,-165,-200,0,0,0,0
1765943483.8749151,-0.6903176408752187,-1.3460949238779905,-69.71969570143203,-37.5119363266156,-195,200,-160,-200,0,0,0,0
1765943484.175843,-0.648441525196525,-1.3605068159715452,-69.69732646051168,-37.466847638422216,-195,200,-155,-200,0,0,0,0
1765943484.4767537,-0.6206237542467534,-1.394761499631204,-69.70617640937786,-37.43268932873782,-195,200,-150,-200,0,0,0,0
1765943484.7778442,-0.5898566858616201,-1.4196135358700075,-69.72418234874436,-37.461581524940904,-195,200,150,-200,0,0,0,0
1765943485.0810385,-0.49029285926239935,-1.4858434877516478,-69.58329304264345,-37.55531206837226,-195,200,155,-200,0,0,0,0
1765943485.3823013,-0.44911349067791284,-1.4935807248400579,-69.66157168339765,-37.3818981873737,-195,200,160,-200,0,0,0,0
1765943485.6838634,-0.4264600981258051,-1.5265009489543824,-69.72429478299098,-37.4359752246036,-195,200,165,-200,0,0,0,0
1765943485.9845483,-0.3866710861287174,-1.551870094432843,-69.6968593403637,-37.433224383204674,-195,200,170,-200,0,0,0,0
1765943486.2849655,-0.35069284551838487,-1.5785434688453657,-69.73558355867706,-37.41224918613419,-195,200,175,-200,0,0,0,0
1765943486.5854912,-0.3157692370579298,-1.596372055196025,-69.71888636431568,-37.42285219686914,-195,200,180,-200,0,0,0,0
1765943486.8863783,-0.33891212230241763,-1.627149040205404,-69.8141888685272,-37.435275925979624,-195,200,185,-200,0,0,0,0
1765943487.1868563,-0.24972299045978918,-1.64787535302205,-69.5914301713643,-37.4345744008123,-195,200,190,-200,0,0,0,0
1765943487.4874341,-0.2146096925700628,-1.665236259050304,-69.70410551058427,-37.41610587786721,-195,200,195,-200,0,0,0,0
1765943487.7881184,-0.18006861547940692,-1.6833234433328093,-69.72258560914403,-37.41634292052541,-195,200,200,-200,0,0,0,0
1765943490.0892215,-0.13540987470023538,-1.7061857968304746,-69.79417674165452,-37.365431824817534,-195,200,200,-200,0,0,0,0
1765943490.389802,-0.1363290025056358,-1.7077461861696899,-69.8006017507426,-37.37086530495468,-195,195,200,-200,0,0,0,0
1765943490.6904964,-0.10222211195729566,-1.6964821097336273,-69.74760687919108,-37.34981864154378,-195,190,200,-200,0,0,0,0
1765943490.990979,-0.07003324399083795,-1.683265704817192,-69.73904877038945,-37.347027953421915,-195,185,200,-200,0,0,0,0
1765943491.291402,-0.030977309200170566,-1.6595807117468817,-69.72554656914963,-37.320569298648145,-195,180,200,-200,0,0,0,0
1765943491.5940874,0.01303655210094803,-1.6452977339091375,-69.69387493394565,-37.32867630749794,-195,175,200,-200,0,0,0,0
1765943491.8950412,0.07014960058389381,-1.6164528568128615,-69.62811630621259,-37.29076651417272,-195,170,200,-200,0,0,0,0
