timestamp,px,py,vx,vy,pm1,pm2,pm3,pm4,vm1,vm2,vm3,vm4
1765930144.7536445,-1.6331509754076672,0.12177104610940505,-74.98091724796052,-40.81596406948532,200,200,-200,-200,0,0,0,0
1765930145.0575352,-1.6170867672901206,0.09235492947338017,-74.44022337202199,-40.987765257432535,195,200,-200,-200,0,0,0,0
1765930145.362328,-1.6655830348039147,0.012236601385118392,-74.93499841757182,-40.91369168649889,190,200,-200,-200,0,0,0,0
1765930145.6656065,-1.546323662762043,-0.09780259056270431,-74.63282521984058,-40.69002589683016,185,200,-200,-200,0,0,0,0
1765930145.9709363,-1.5053895239118482,0.05079715241021562,-74.50034671288799,-40.39418032329271,180,200,-200,-200,0,0,0,0
1765930146.2738867,-1.3734382378630026,-0.06737910605508785,-74.11042682100334,-40.46447793386128,175,200,-200,-200,0,0,0,0
1765930146.5776594,-1.3447984183638386,-0.23458899040041056,-74.14508366803334,-40.89320032724411,170,200,-200,-200,0,0,0,0
1765930146.8789983,-1.3016973332222361,-0.18438076647364926,-74.35612001006996,-40.40669944629078,165,200,-200,-200,0,0,0,0
1765930147.1812277,-1.3336773759409362,-0.17587281658299136,-74.71529846816988,-40.42031838353875,160,200,-200,-200,0,0,0,0
1765930147.4826884,-1.2715110425029728,-0.2596685817570049,-74.48779359579362,-40.6447606856081,155,200,-200,-200,0,0,0,0
1765930147.784623,-1.3456538936524145,-0.18600966893650384,-74.75227197760194,-40.581123154148905,150,200,-200,-200,0,0,0,0
1765930148.086333,-1.3064367345455399,-0.22633268865389608,-74.3334022691583,-40.43347239671095,-150,200,-200,-200,0,0,0,0
1765930148.3878257,-1.2036545621567134,-0.6271491076887973,-74.28696080099888,-41.298985857105656,-155,200,-200,-200,0,0,0,0
1765930148.6900642,-1.2263447333794784,-0.5515117558145697,-74.74635924211294,-40.35810862784378,-160,200,-200,-200,0,0,0,0
1765930148.9915812,-1.3437783615503587,-0.6610677203165277,-75.32831391384985,-40.94313097561842,-165,200,-200,-200,0,0,0,0
1765930149.293358,-1.2756152980489885,-0.48117102307870285,-74.55575489688549,-40.342062821373354,-170,200,-200,-200,0,0,0,0
1765930149.5962262,-1.1288863782964231,-0.6156363658766257,-74.34457937996636,-40.89043459222146,-175,200,-200,-200,0,0,0,0
1765930149.9028263,-1.2802382791152749,-0.6170319363786428,-74.94461554229949,-40.40578494184849,-180,200,-200,-200,0,0,0,0
1765930150.2045913,-1.0303978828779783,-0.70391964299218,-74.02131936058372,-40.98867022201394,-185,200,-200,-200,0,0,0,0
1765930150.506422,-1.1622870903089002,-0.7897380178328128,-74.9604183100228,-40.85994736066405,-190,200,-200,-200,0,0,0,0
1765930150.807894,-1.2201326831760844,-1.0480691835249265,-75.47534688213969,-41.57738887155172,-195,200,-200,-200,0,0,0,0
1765930153.1096635,-0.8449593631281521,-1.0738448135359324,-74.22985975203628,-40.850882101878554,-195,200,-200,-200,0,0,0,0
1765930153.4117293,-0.8508463894694771,-1.1558810561559825,-74.65899240834659,-40.68047830210769,-195,200,-195,-200,0,0,0,0
1765930153.7137966,-0.8566629772011728,-1.0341960280932467,-74.71103987830048,-40.23874796628398,-195,200,-190,-200,0,0,0,0
1765930154.0149841,-0.9800817322943493,-1.0827495849832143,-74.93071021778307,-40.44723657007134,-195,200,-185,-200,0,0,0,0
1765930154.3168814,-0.8124569908713789,-1.022950080824164,-74.3054876606753,-40.44420940458166,-195,200,-180,-200,0,0,0,0
1765930154.6259089,-0.8306807864325374,-1.182187685710823,-74.60563691075612,-41.020292914292156,-195,200,-175,-200,0,0,0,0
1765930154.928014,-0.7814885716316042,-1.171604633033049,-74.53877678292281,-40.71436183630037,-195,200,-170,-200,0,0,0,0
