timestamp,px,py,vx,vy,pm1,pm2,pm3,pm4,vm1,vm2,vm3,vm4
1765925434.76023,-0.3547967121744917,-0.33366664926273926,-74.21806065616451,-42.1057703504235,160,160,-160,-160,0,0,0,0
1765925435.0608041,-0.5131307611899945,-0.34323319206755165,-74.6264299446179,-42.85131508134604,155,160,-160,-160,0,0,0,0
1765925435.3613825,-0.48442348606896746,-0.12675081908168756,-76.02799497404574,-41.69008721702407,150,160,-160,-160,0,0,0,0
1765925435.661863,-0.505466976508206,-0.5236929473701594,-75.68601162663929,-43.621110585168495,-150,160,-160,-160,0,0,0,0
1765925435.9623208,-0.2436564922508582,-0.45652593412297304,-73.62427810699127,-41.30097132869186,-155,160,-160,-160,0,0,0,0
1765925438.2632885,-0.26380033159980226,0.05005893059093919,-74.34857370528668,-37.05321957265175,-155,160,-160,-160,0,0,0,0
1765925438.5637116,-0.47048979069134456,-0.2103495697904106,-77.12185358023817,-40.185693041799105,-155,160,-155,-160,0,0,0,0
1765925438.8642535,-0.3581570013400914,-0.5857975299860549,-76.16640117578274,-41.10074599579813,-155,160,-150,-160,0,0,0,0
1765925439.1646638,-0.20596310953991626,-0.36651044979294767,-74.73308510354342,-42.95561833052561,-155,160,150,-160,0,0,0,0
1765925439.465061,-0.33514729000385085,-0.5957009269912816,-76.9187006244483,-41.075595669346676,-155,160,155,-160,0,0,0,0
1765925439.7654881,0.024120269170122163,-0.18133629315747743,-73.46477998249887,-36.567839791389844,-155,160,160,-160,0,0,0,0
1765925442.0663378,-0.1960437778110645,-0.020212693654539288,-77.64513392038853,-34.68004415542838,-155,160,160,-160,0,0,0,0
1765925442.366737,-0.08110234179834254,-0.741340706215906,-77.54148529744748,-43.608467498438216,-155,155,160,-160,0,0,0,0
1765925442.6671844,-0.2957697869269597,-0.40452406746554376,-74.34095748337612,-38.70831672372913,-155,150,160,-160,0,0,0,0
1765925442.9676118,0.012131024995681899,-0.2109518781397621,-73.00432321014941,-38.78636650104996,-155,-150,160,-160,0,0,0,0
1765925443.2680838,-0.01550175941050281,-0.4020991101288638,-75.7984467621385,-40.52864180172048,-155,-155,160,-160,0,0,0,0
1765925445.568618,0.05100655519955478,-0.3038072206432103,-74.13153241934647,-37.08178805368205,-155,-155,160,-160,0,0,0,0
1765925445.869033,0.030677724382787947,-0.5322789128000733,-74.718679794242,-41.62301151589427,-155,-155,160,-155,0,0,0,0
1765925446.1694314,-0.013361452079737816,-0.3848566648397747,-75.75811547225837,-40.05569321768131,-155,-155,160,-150,0,0,0,0
1765925446.4698462,0.24553734565495378,-0.2936600241567668,-73.94325427130646,-39.65828757714366,-155,-155,160,150,0,0,0,0
1765925446.7702794,0.1831107086866668,-0.15564369828869773,-73.81279227779237,-39.45219956890057,-155,-155,160,155,0,0,0,0
1765925447.0707083,0.1725715095354527,-0.22287858727950424,-77.21297446901303,-41.83363703461398,-155,-155,160,160,0,0,0,0
1765925449.371175,0.4073731888302892,0.0004991251570570952,-71.50597101157341,-40.580235212805206,-155,-155,160,160,0,0,0,0
1765925449.6718204,0.31801551995212535,0.1296056656962732,-74.52442318376715,-38.26255088106289,-155,-155,155,160,0,0,0,0
1765925449.9722903,0.37508241307868256,0.09980289912266103,-73.99432282001318,-38.57646328911389,-155,-155,150,160,0,0,0,0
1765925450.273097,0.349726570514213,-0.047760020784625476,-72.85600151943953,-39.84564982716804,-155,-155,-150,160,0,0,0,0
1765925450.573485,0.26013468908979426,0.3569350802453045,-73.53678836066038,-39.846484422654605,-155,-155,-155,160,0,0,0,0
1765925452.8741024,0.19715009639560063,0.05464002623676338,-75.48069932279802,-42.09341602848443,-160,-155,-155,160,0,0,0,0
1765925453.174821,-0.17900805307331943,-0.14496122296943448,-83.09682512726916,-45.657479096882604,-155,-155,-155,160,0,0,0,0
1765925453.475324,0.23071841617689648,0.033626102644095206,-73.99323111036068,-40.02793166846247,-150,-155,-155,160,0,0,0,0
1765925453.7758515,0.19886399316847825,0.424640778904296,-74.46457016479515,-38.38556709833649,150,-155,-155,160,0,0,0,0
1765925454.0762904,0.10934482618138117,0.720660160999702,-74.752159286934,-36.02974783826894,155,-155,-155,160,0,0,0,0
1765925454.3767357,-0.058094917900993706,0.19428041359142995,-75.69567406366829,-41.8420998297197,160,-155,-155,160,0,0,0,0
1765925456.6775222,0.06775851365490113,0.2617458916698902,-75.14812309873908,-41.930462474623056,160,-155,-155,160,0,0,0,0
1765925456.9782908,0.002390463096830239,0.35951670707843203,-72.35207800850391,-44.13373744595307,160,-155,-155,155,0,0,0,0
1765925457.2788641,-0.15824050637477907,0.19100673198384874,-75.9101877224491,-39.14340213351793,160,-155,-155,150,0,0,0,0
1765925457.579319,0.11559944288318136,0.3986788660067996,-74.67436653293494,-41.59946063686105,160,-155,-155,-150,0,0,0,0
1765925457.879801,-0.17903485483614956,0.14736146393449814,-74.81038363096475,-39.045004625253725,160,-155,-155,-155,0,0,0,0
1765925460.180559,-0.23740760119487436,0.19191970699422206,-74.37319113091972,-38.03088796298099,160,-160,-155,-155,0,0,0,0
1765925460.4811108,-0.28207427531386553,-0.10474265391868823,-75.90055907214155,-42.60203392622827,160,-155,-155,-155,0,0,0,0
1765925460.7814777,0.026615442062082422,0.372742575289747,-73.4003961130763,-39.58150302506005,160,-150,-155,-155,0,0,0,0
1765925461.0820332,-0.24611035263428527,0.42433986684879044,-76.04203387166812,-37.29264456087089,160,150,-155,-155,0,0,0,0
1765925461.382474,-0.4137310244234006,-0.3622329083174678,-73.19665053220858,-42.82081707639123,160,155,-155,-155,0,0,0,0
1765925461.6833394,-0.2503208331660205,-0.19443112858934947,-72.21449047696966,-38.22221383995192,160,160,-155,-155,0,0,0,0
1765925468.0854597,-0.7179187807029698,-0.4512044872243791,-74.58376772479987,-42.01703242966671,170,170,-170,-170,0,0,0,0
1765925468.3860857,-0.7200001684017284,-0.13454079910198347,-75.4796754537755,-38.236692486878304,165,170,-170,-170,0,0,0,0
1765925468.6864917,-0.6932556452112958,-0.31303056792507405,-74.2534071923597,-42.66995842580475,160,170,-170,-170,0,0,0,0
1765925468.9868217,-0.6718406280183987,-0.16811830342645634,-73.93546096739595,-39.4437766382127,155,170,-170,-170,0,0,0,0
1765925469.2873063,-0.7700364877171629,-0.17663838470029325,-73.99897254642094,-38.560368842586534,150,170,-170,-170,0,0,0,0
1765925469.5875998,-0.7246702498725786,-0.3907425944144816,-75.01609653054356,-42.08711084457755,-150,170,-170,-170,0,0,0,0
1765925469.8881223,-0.49522688590200414,-0.31430314636258716,-74.11501161954631,-39.26278530906834,-155,170,-170,-170,0,0,0,0
1765925470.1886249,-0.5926122384470945,-0.646483193004218,-75.45351600545628,-41.381392345027834,-160,170,-170,-170,0,0,0,0
1765925470.4892108,-0.5211097824560599,-0.14840098534871082,-74.92650650412462,-35.45636559387925,-165,170,-170,-170,0,0,0,0
1765925472.7898057,-0.1141295624347087,-0.4449192342701246,-71.36060873194842,-36.08145093391088,-165,170,-170,-170,0,0,0,0
1765925473.0902977,-0.40696533483924247,-0.6488446638365697,-74.9209685597418,-38.26567875983964,-165,170,-165,-170,0,0,0,0
1765925473.3906727,-0.6737090576283894,-0.20809146254814292,-74.31030201514236,-37.628549578715216,-165,170,-160,-170,0,0,0,0
1765925473.6911767,-0.537694663560495,-0.70756644297322,-74.2385349649882,-41.41379460588613,-165,170,-155,-170,0,0,0,0
1765925473.9916084,-0.4539257537635847,-0.40685219923915694,-74.40846164930485,-39.87780413820927,-165,170,-150,-170,0,0,0,0
1765925474.291959,-0.4625656071821206,-1.1339842388564172,-73.93599664504495,-42.64212819228114,-165,170,150,-170,0,0,0,0
1765925474.5923994,-0.4651676044089849,-0.6476447588295897,-76.31065320803498,-39.61155609959934,-165,170,155,-170,0,0,0,0
1765925474.892727,-0.4053299754097162,-0.523634753647388,-74.6209949713759,-37.8669667728022,-165,170,160,-170,0,0,0,0
1765925475.1931417,-0.1605823353595537,-0.6962364039196475,-75.52391776460244,-42.313818999450824,-165,170,165,-170,0,0,0,0
1765925475.4936748,-0.3233606335664237,-0.9596662294182294,-75.36409192907983,-41.857388081723634,-165,170,170,-170,0,0,0,0
1765925477.7941809,-0.18841712955059892,-0.9429678671008783,-73.97551274665925,-41.64222510995949,-165,170,170,-170,0,0,0,0
1765925478.0949333,-0.31116275115546344,-1.0181539369394608,-74.52414191210121,-45.88916678626469,-165,165,170,-170,0,0,0,0
1765925478.3954885,-0.17027277189009224,-0.6313432121562255,-75.2532782581164,-37.12299578217884,-165,160,170,-170,0,0,0,0
1765925478.6960301,0.010635294741943593,-0.7479966152532674,-74.156348588198,-41.18075990902517,-165,155,170,-170,0,0,0,0
1765925478.996411,-0.2836283063838675,-1.1337846970404117,-76.27164261562235,-40.75842323500024,-165,150,170,-170,0,0,0,0
1765925479.296819,-0.01748834047191981,-0.5303046584528638,-74.69605369122988,-36.28411020669896,-165,-150,170,-170,0,0,0,0
1765925479.5972233,0.21181380457158946,-0.6158219761498014,-73.49278833809475,-38.92829589547147,-165,-155,170,-170,0,0,0,0
1765925479.8979893,0.23273689420136853,-0.8343673781295946,-74.81084475646183,-42.015478927030195,-165,-160,170,-170,0,0,0,0
1765925480.19852,0.2281067091484924,-0.8697527783503275,-74.87513690805855,-44.0314771883583,-165,-165,170,-170,0,0,0,0
1765925482.499095,0.39644469130397914,-0.2744220450079423,-72.2242661559063,-38.232770011340385,-165,-165,170,-170,0,0,0,0
