timestamp,px,py,vx,vy,pm1,pm2,pm3,pm4,vm1,vm2,vm3,vm4
1759982746.1042938,2.779264873571435,0.46557365473797924,-66.36697717143467,-84.51397054296105,255,255,-255,-255,0,0,0,0
1759982746.40506,2.7881884852706884,0.4149968749805147,-64.32651453518245,-83.6443206555599,250,255,-255,-255,0,0,0,0
1759982746.7056305,2.760163915724158,0.3980712950684051,-68.25083260561836,-85.87894176754189,245,255,-255,-255,0,0,0,0
1759982747.0062804,2.7506488807468856,0.42411047712035865,-64.92272200884047,-83.33553024624118,240,255,-255,-255,0,0,0,0
1759982747.3070652,2.807335589230508,0.4530806745729636,-66.68534794664984,-85.18348633279136,235,255,-255,-255,0,0,0,0
1759982747.6077669,2.8644018397707476,0.44060820061148526,-63.31243085480478,-84.40308754238211,230,255,-255,-255,0,0,0,0
1759982747.9083924,2.787440565204463,0.35630431066693713,-67.09015575508779,-86.71499968365735,225,255,-255,-255,0,0,0,0
1759982748.2094023,2.801601342249906,0.6230715505366657,-63.93021191752859,-82.09354005608603,220,255,-255,-255,0,0,0,0
1759982748.510289,2.6655127072282707,0.6430549689539257,-65.49318582724008,-83.89891569347185,215,255,-255,-255,0,0,0,0
1759982748.8108814,2.6481208803930287,0.7229409305763852,-66.1729989736782,-83.47506407596931,210,255,-255,-255,0,0,0,0
1759982749.111565,2.6246435407596387,0.7194885069038851,-65.85071966548502,-84.04162234901752,205,255,-255,-255,0,0,0,0
1759982749.4120727,2.661144422147721,0.7620402336758485,-66.00660595109274,-83.57070713656961,200,255,-255,-255,0,0,0,0
1759982749.7126646,2.719106526114576,0.9326570802857909,-64.45004330419295,-82.67428307435928,195,255,-255,-255,0,0,0,0
1759982750.01339,2.6247754672527237,0.8201794026663484,-65.03647116948162,-83.17045980914108,190,255,-255,-255,0,0,0,0
1759982750.3140337,2.6410380884726607,0.8282633068419221,-66.58746880057531,-86.57689313514732,185,255,-255,-255,0,0,0,0
1759982750.614774,2.546590697118986,0.8754762302008754,-66.27661502503301,-84.92429774552103,180,255,-255,-255,0,0,0,0
1759982750.9153738,2.586095370467302,0.9620308252057201,-65.80677816488405,-81.44614076170446,175,255,-255,-255,0,0,0,0
1759982751.2160902,2.546111038084374,0.9516745332244735,-67.1664378115724,-85.85474667931865,170,255,-255,-255,0,0,0,0
1759982751.5168445,2.5838665752635936,0.8986120892825686,-66.11007974230407,-91.5726290744258,165,255,-255,-255,0,0,0,0
1759982751.8174407,2.5492366237702853,0.8724567448096012,-64.82754030070552,-81.25545410889713,160,255,-255,-255,0,0,0,0
1759982752.1179957,2.627080259554327,1.1369821200597392,-64.71854350793987,-83.26048825544336,155,255,-255,-255,0,0,0,0
1759982752.419029,2.4847465748525313,1.1133093939150172,-67.11996000681641,-85.3821802558042,150,255,-255,-255,0,0,0,0
1759982752.719676,2.5480093798923305,1.2104132681151678,-66.27350959693898,-82.36092859579516,-150,255,-255,-255,0,0,0,0
1759982753.0204406,2.3606689604478897,1.3426755580444347,-67.47285749118474,-83.06886561601758,-155,255,-255,-255,0,0,0,0
1759982753.321105,2.4179666309854917,1.192449414811965,-66.57407609215153,-92.77518798627354,-160,255,-255,-255,0,0,0,0
1759982753.621765,2.3293869969279295,1.3870425497945575,-65.78744946410528,-84.01040197905579,-165,255,-255,-255,0,0,0,0
1759982753.9227462,2.359544662752254,1.386694151980381,-64.35608579531176,-84.39132855560916,-170,255,-255,-255,0,0,0,0
1759982754.22348,2.3134581111661072,1.3945178423637075,-65.89858859603838,-85.47599399299226,-175,255,-255,-255,0,0,0,0
1759982754.5240035,2.327417033726669,1.5850292435653555,-66.71249157102037,-85.72767130060885,-180,255,-255,-255,0,0,0,0
1759982754.824828,2.265920748510041,1.6842268999959542,-66.61276420640833,-84.76555376386207,-185,255,-255,-255,0,0,0,0
1759982755.125528,2.271191258188048,1.8109671434965986,-66.53458132924224,-83.26296742561247,-190,255,-255,-255,0,0,0,0
