timestamp,px,py,vx,vy,pm1,pm2,pm3,pm4,vm1,vm2,vm3,vm4,dist_from_origin,dist_bin
1759332733.0502846,-0.3265546340321941,0.859378765801615,-64.47491135930952,-81.76219202508699,0,0,255,0,0,0,0,0,0.9193311656408736,22
1759347131.212209,-0.1859408725799504,0.59040259277117,-63.92124070566578,-84.38916906912304,0,255,255,255,0,0,0,0,0.6189904923718242,14
1759385763.7502143,-0.1993044197953701,0.8481824291450049,-64.00654832915721,-84.00014287398822,-255,28,-29,-114,0,0,0,0,0.8712839289578859,21
1759345634.6412778,0.018734453283068,-1.1532272702365844,-63.81869518516684,-83.64635147817226,255,0,0,255,0,0,0,0,1.1533794330389022,27
1759311370.8323202,-0.312191486998835,-0.3719738666134949,-63.73921049439664,-83.75975635768447,28,-255,28,-29,0,0,0,0,0.4856213360200907,11
1759325980.6062057,0.4688124659718675,-0.3871581573835276,-63.70275947261791,-83.8854806861751,198,0,-199,-57,0,0,0,0,0.6080103346812715,14
1759332539.7602718,-0.795311333972817,-1.165982597812484,-63.86872126918958,-84.59275879950474,-255,-255,-255,255,0,0,0,0,1.411394890293702,34
1759399981.843259,0.1020842526862767,0.1779293529251442,-64.50040419794405,-83.8396199016955,-255,-170,-255,-85,0,0,0,0,0.2051342225931015,4
1759390666.573235,0.5909167499026816,0.8701277029649952,-64.45586826842616,-82.85893663739465,0,255,113,0,0,0,0,0,1.0518102608278201,25
1759310521.296312,0.3641703364523192,0.9009920871712064,-64.44521632774607,-83.96450976842317,-199,226,-29,28,0,0,0,0,0.9718059348948853,23
1759315740.535539,-0.4513366325398089,0.9802100679703778,-64.52857185916602,-85.71497494121033,-199,56,255,-142,0,0,0,0,1.0791276723459866,26
1759390766.2712233,-0.2977855686063348,-0.0848324344634035,-64.121778293542,-84.29385903238101,-227,-227,-199,-29,0,0,0,0,0.30963331023516477,7
1759333291.5992734,0.4221044363904805,1.657205926502662,-63.935636144217256,-82.81790828192328,0,255,255,-255,0,0,0,0,1.7101180187507736,41
1759358351.0683012,-0.0119979719451853,1.206970377874707,-64.20000661014804,-84.23851567051621,0,-29,226,-227,0,0,0,0,1.207030009733731,29
1759334693.578302,-0.3572636879483184,0.8680753156279873,-64.03253821409146,-84.08095748132618,-170,85,255,85,0,0,0,0,0.9387183264052446,22
1759390281.996274,1.1774711178245088,0.8603565473011154,-64.0037631227154,-83.95640944383956,0,255,-255,-255,0,0,0,0,1.4583043652800312,35
1759394489.9372602,-0.2779185827994472,0.8117353878161829,-63.84922809138147,-84.16313311103215,-29,-29,255,0,0,0,0,0,0.8579936354649387,20
1759345207.3193605,-0.2575825829756975,1.7037206566347962,-63.88436654372187,-83.98760599376774,-255,0,255,-255,0,0,0,0,1.723082372638213,41
1759400310.4672952,-0.2725420366819767,-0.3094381899942872,-63.84400637889808,-84.12286855232148,255,-255,255,0,0,0,0,0,0.4123483420431086,9
1759323622.2782826,0.419991680649555,0.8595123355036182,-63.8450125757479,-83.99398294231693,0,141,-142,-255,0,0,0,0,0.9566370611144658,23
1759397139.248239,0.5804386564366575,-0.058482884798873,-63.949444272885145,-83.94290236919566,226,198,-29,0,0,0,0,0,0.5833774778823659,14
1759310086.8672194,0.2729230632715353,1.073967220354466,-64.25837911885147,-83.89717756586613,-199,28,28,-255,0,0,0,0,1.1081031490170112,26
1759382276.1242845,0.0360252952224956,0.1247458704125523,-63.78194830635493,-84.04811171146545,0,-170,-85,85,0,0,0,0,0.12984357543156785,3
1759360424.5012317,-0.3339773373035043,-0.5453408422543389,-63.35595627483413,-83.73421655543862,-142,-142,56,255,0,0,0,0,0.6394822093405026,15
1759332441.0682836,0.4574772102885032,-0.3195770672188718,-64.05568963585009,-83.89342052235624,85,-85,-255,85,0,0,0,0,0.5580456072988719,13
1759343655.7882802,-0.2802573753237294,0.7499531942308015,-63.52783886667019,-85.47185575227418,0,0,255,0,0,0,0,0,0.8006085122956963,19
1759323429.9932473,-0.6087870726197218,0.2289754979587035,-64.38055040576758,-83.38251480765982,-29,0,255,226,0,0,0,0,0.6504240758569186,15
1759336245.108285,0.0154878493894225,0.3276821929285566,-64.03983092901831,-83.84608970620701,-170,85,85,-85,0,0,0,0,0.3280480041719157,7
1759315926.7172651,-0.2030320353513756,1.2198219171816618,-63.7749873433562,-84.11038849000366,-199,198,255,141,0,0,0,0,1.2366032172914914,29
1759391101.0002842,0.120286809307852,0.1864847484595202,-64.00936347601242,-84.08028398399875,113,-114,-142,-114,0,0,0,0,0.22191322155625176,5
1759329536.405277,0.407790049299929,0.8606161556013272,-63.9827682340281,-83.95933138023119,141,113,113,-255,0,0,0,0,0.9523407434264515,22
1759314337.5506454,-0.4921730020877073,-1.6317822588723674,-64.4264007281838,-83.73556971707202,85,-255,-255,255,0,0,0,0,1.7043906841902863,41
1759374754.5152376,-0.1676463269333969,-0.0541689831113278,-64.2389705673672,-84.41925827886755,-255,-29,-227,198,0,0,0,0,0.1761805030801499,4
1759376486.124274,-0.9389640287205908,-0.553939106845637,-63.4991486999314,-83.92845909367666,-255,-255,0,255,0,0,0,0,1.0901843795084136,26
1759323380.1443005,0.4643181402688102,-0.2642719872494756,-64.26536093340992,-84.41755056065732,255,85,170,-170,0,0,0,0,0.5342574460196821,12
1759341936.3962133,0.5187143999158366,-0.52187255609726,-64.15605844687386,-83.76235879301522,255,85,85,85,0,0,0,0,0.735809481786919,17
1759339844.6403124,0.1931847069881681,0.4030059575791781,-64.22740250953245,-83.52416595650945,85,85,85,-170,0,0,0,0,0.44691624814769787,10
1759367133.2093143,0.170689449227889,0.0228192403606132,-63.61155436472591,-83.7323270811521,0,170,-170,170,0,0,0,0,0.1722080306151706,4
1759366438.3293583,-0.1027906249265697,-0.0332649005550251,-63.65579308658229,-83.84242475319915,28,-199,28,0,0,0,0,0,0.10803918817600602,2
1759328078.469307,0.4157435698946476,1.3371953607422624,-63.820341843044815,-83.03853776406842,-255,255,0,0,0,0,0,0,1.4003335847930576,33
1759345846.2492886,0.187056658917059,0.3985040000741964,-63.86391879418276,-84.49049711267467,85,85,85,-170,0,0,0,0,0.4402222526410359,10
1759370763.278296,0.146612127460147,1.5868149417391482,-64.10933509042492,-83.86167613954082,-227,226,226,-199,0,0,0,0,1.5935735863916063,38
1759392516.1954308,0.2367862434934627,0.2290822960144702,-63.92212200032586,-84.248680236352,170,170,0,-85,0,0,0,0,0.3294638424091584,7
1759334613.1992104,-0.2876274518832028,-0.7319092314701222,-64.11960907892397,-83.85698114064795,-85,85,-170,255,0,0,0,0,0.7863972750385196,18
1759326377.398435,0.6595541201238225,0.92782439697811,-64.2250023330184,-83.63313059898678,-85,255,85,-170,0,0,0,0,1.1383627493027446,27
1759338653.2714996,0.1091800554480598,0.211066567534575,-63.97540674871446,-84.16858040716524,141,0,-114,141,0,0,0,0,0.23763286901956288,5
1759324509.4532957,-0.666129761232893,0.0613316720840701,-64.13020898110952,-83.95269946723909,113,0,255,255,0,0,0,0,0.668947257114355,16
1759339814.1102626,0.0482506606669473,1.2970942632403055,-63.84734677908717,-83.371755381155,-199,226,226,-29,0,0,0,0,1.2979913921077089,31
1759324050.601355,0.4869865079912713,0.7709330571259968,-64.30447769897623,-83.38881590776967,-199,28,-199,-227,0,0,0,0,0.9118627295460474,21
1759391076.576233,0.3745503710408422,-0.2498459127806515,-64.08507716306593,-84.0540204422599,226,-227,-29,-227,0,0,0,0,0.4502343396277426,10
1759355676.3362846,-0.2923480523138813,0.8424596595885157,-64.25913924774706,-83.65331860611447,-57,0,255,141,0,0,0,0,0.8917430469175062,21
1759320693.211399,0.5227677530404724,-1.6342799577435367,-63.8975232645537,-83.92897215984247,255,-255,-255,0,0,0,0,0,1.715854627846194,41
1759396456.580307,-0.5220165606480998,0.1200062915776112,-63.904123534525546,-84.01428694803334,-255,28,0,226,0,0,0,0,0.5356330830046646,12
1759382077.729221,-0.2654746640973214,-0.0532946659351541,-64.08193061089239,-83.85908397167975,-199,198,0,255,0,0,0,0,0.2707713402388172,6
1759377447.5692475,0.1128222043789807,0.2371736657509411,-64.07868910561484,-82.94954802058655,141,-142,113,-114,0,0,0,0,0.26264081466267125,6
1759328829.3092585,0.4239209144711822,1.3794303333534903,-63.98668607004264,-83.73169283044588,-227,198,0,-255,0,0,0,0,1.4430997839033186,34
1759333204.1132667,0.2179411962781089,0.4557569439828408,-64.16435709049973,-83.89535604120668,-85,170,0,-170,0,0,0,0,0.505185863839945,12
1759360467.24329,0.1115455529748426,0.0323356594655898,-64.1660893354689,-83.85080709237107,255,255,255,255,0,0,0,0,0.11613787177978596,2
1759334377.1672611,-0.4923395176745002,1.1973565555173002,-63.948611900813376,-83.99891931803384,-255,28,255,141,0,0,0,0,1.2946277154858896,31
1759339850.7462423,0.2634385350623741,0.5980557256352549,-64.15742445378295,-83.91308216108195,141,56,56,-199,0,0,0,0,0.6535063218676014,15
1759390642.1494849,0.237021769001125,1.1620042367250634,-64.14924526122395,-84.23468848687568,0,255,226,0,0,0,0,0,1.1859313492556893,28
1759393161.2302158,0.419201431750152,1.506267799370912,-63.82533986157188,-84.14784442023122,-255,198,56,-255,0,0,0,0,1.5635128793211353,37
1759312295.644259,-0.3228015611609994,-0.3573956629361157,-64.36924683415087,-84.09819622153421,141,-255,141,0,0,0,0,0,0.4815937165012891,11
1759315460.7592463,0.0761808252976222,-1.3663978214263204,-63.98272002813837,-84.2184550269842,198,0,-255,255,0,0,0,0,1.368519829794812,33
1759342911.055303,0.8934620663436941,1.2714318676758976,-63.8256854206856,-84.07265762808808,0,255,0,-255,0,0,0,0,1.5539670067723332,37
1759375567.4183102,0.6728617276334122,1.320972257670121,-64.23011605075028,-83.98444790290418,-199,255,-57,-199,0,0,0,0,1.4824677433414586,35
1759367418.088264,-0.0152887214229578,0.6230876855127271,-63.91384651029939,-84.28401056629534,-255,255,0,255,0,0,0,0,0.6232752271993135,14
1759348396.8563,0.0211323907000965,-1.1886350431107209,-64.05720193908952,-83.9689809565547,255,113,0,255,0,0,0,0,1.1888228815292574,28
1759320053.2833097,-0.4549693812584355,1.0511491153527004,-64.2193373727374,-83.83439073210928,-255,198,255,198,0,0,0,0,1.1453870963955584,27
1759317043.818353,0.1168860084222142,0.2363035249747571,-63.66461614259449,-83.53086482410339,-57,56,141,-57,0,0,0,0,0.26363174103353637,6
1759388010.165228,0.0934295506323573,-0.2985350724730001,-63.82040818908119,-83.7885577295631,-57,-255,-199,-199,0,0,0,0,0.31281347545753785,7
1759346298.9942183,0.0954593665561385,-0.0693820674506731,-64.09513526371656,-84.12085036261176,85,0,-170,170,0,0,0,0,0.11801000782573046,2
1759346435.3274467,0.1209214293246707,-0.7811674198547175,-63.96034302589199,-84.02765887910763,226,198,0,255,0,0,0,0,0.7904710810095444,19
1759354571.4523134,0.4453892853107128,-0.3269436655722652,-63.75054085538615,-83.587590879676,0,255,-255,255,0,0,0,0,0.5525068107520636,13
1759327463.9632037,0.2626504188282253,-0.4548963945698181,-63.71897940128752,-83.77398476422294,226,-227,28,-199,0,0,0,0,0.5252770433811683,12
1759366704.887296,0.1855562256969278,1.350256116886503,-64.107295550459,-83.6590955539252,-255,-29,-142,-255,0,0,0,0,1.3629463283945948,32
1759362274.1233158,1.1645125921410402,0.8018339467492455,-64.1055906996138,-84.7331322625569,0,255,-255,-255,0,0,0,0,1.4138696033986007,34
1759399821.0852692,-0.2382388866749745,-1.609676747868019,-63.90705211653071,-85.0789100476402,255,-255,0,255,0,0,0,0,1.627211418270869,39
1759336220.6843724,-0.1739567326169348,0.525659814511296,-63.770839610484416,-84.70979622377236,-57,-142,198,141,0,0,0,0,0.5536959322722264,13
1759395048.4892125,-0.1176338505030379,-0.0544116723837034,-63.10953939904296,-84.37724589389407,28,-199,28,0,0,0,0,0,0.12960845989271896,3
1759316155.6423676,0.6170885527989798,0.8502804707653695,-64.04848728156807,-83.74940065341401,0,255,0,0,0,0,0,0,1.0506070440276507,25
1759357401.8352935,0.4109540408939945,0.8876428613366794,-63.74809142028879,-84.50826949907993,0,28,141,-255,0,0,0,0,0.9781580000230384,23
1759385155.3503554,0.8552164458954726,0.0777365719555973,-63.79907758008665,-84.16292197079176,255,-57,-57,-255,0,0,0,0,0.8587421871257355,20
1759390188.4042509,-0.2236477518846501,-1.605693790161157,-63.850508553005085,-84.03061060866557,198,-255,-227,226,0,0,0,0,1.621194271111627,39
1759318389.845259,1.2013552860520045,0.8412867092384231,-64.32918506913421,-83.92024245432341,0,255,-255,-255,0,0,0,0,1.4666348729204242,35
1759342538.6893322,-0.3216921951559952,-0.3593562795144512,-63.85316016133773,-84.30634286990716,-255,-255,-255,0,0,0,0,0,0.482309863107475,11
1759330287.2442808,0.0976481447765116,0.2016533589934222,-64.08048455792637,-83.88516580732374,85,0,85,85,0,0,0,0,0.22405186312910808,5
1759360728.7002254,-0.0542527942783189,1.3050550414411075,-63.99830458889372,-83.90930260282543,28,28,255,-227,0,0,0,0,1.3061822334107351,31
1759314219.5344615,-0.2749682055680733,0.2185263706570157,-63.90098354745561,-83.95113461307048,-199,-199,141,56,0,0,0,0,0.35122825732827023,8
1759316950.2263014,0.3033008079180228,1.290942282256739,-63.44333825512096,-83.81710721427089,-199,255,198,56,0,0,0,0,1.3260932682892117,32
1759340937.3132803,0.435392102498567,0.82590071413847,-63.40066591722833,-84.4948904723904,0,0,141,-255,0,0,0,0,0.9336371203698777,22
1759319451.990304,-0.1375105781765062,-1.1169851481540063,-64.4945993565725,-83.89905948352559,0,0,-255,255,0,0,0,0,1.125417691484839,27
1759352138.8363223,-0.4469105090190099,0.3066970283277153,-63.844509437489656,-84.11350213661588,-142,198,255,255,0,0,0,0,0.5420258944521765,13
1759384546.9522057,-0.7040228585241004,-1.0307869481895908,-63.88329548717908,-84.0808024706122,0,-255,0,255,0,0,0,0,1.2482667655122666,30
1759355359.9242518,-0.0382042816280676,0.174022767751012,-64.02835972636007,-83.75880749374423,-170,0,85,170,0,0,0,0,0.17816703070556955,4
1759395315.0522437,-0.6516441555312484,-0.0915957583582536,-64.2020962465213,-83.67388002271035,-255,113,-114,255,0,0,0,0,0.6580500652589113,15
1759312599.8432536,0.4257426765289814,-0.6762592933283713,-63.88007657235652,-84.01371129333492,255,-170,85,-85,0,0,0,0,0.7991141710863655,19
1759339180.28523,-0.2615254413123973,-1.6039804670137414,-63.88036155216904,-83.9714420408001,255,-255,0,255,0,0,0,0,1.6251611904716603,39
1759396966.2783356,-0.9549642078943504,-0.5580501975794313,-64.43723780016798,-83.89967253664771,-255,-255,0,255,0,0,0,0,1.1060635883066245,26
1759389437.5633729,0.6129017341426893,1.0638195326065574,-64.07886017580269,-83.87718743178391,0,198,0,-255,0,0,0,0,1.2277461193872086,29
1759340180.3722806,0.8305947091080051,-1.0434395043746376,-64.07094630553924,-84.88964609486152,255,0,-255,0,0,0,0,0,1.3336617150116445,32
1759316261.4462066,0.5296241502983584,-0.5149834823463336,-64.52373907610206,-84.05279464469707,255,85,0,-85,0,0,0,0,0.7387216848508068,17
1759323640.596224,0.4126864798177639,0.865384770243535,-64.07582429812007,-83.89117565283578,0,-29,28,-255,0,0,0,0,0.9587496707659584,23
1759328016.4082725,0.5293885068836499,-0.5363025952445486,-64.18147169676703,-84.19082405829327,255,0,0,0,0,0,0,0,0.7535732644451623,18
1759311252.8162682,-0.0491440693074615,1.3169497156924876,-64.08598738326705,-84.03472503783792,0,0,255,-255,0,0,0,0,1.3178663411782778,31
1759335308.0822575,-0.3138074248807619,0.8382721370653118,-63.85341190429543,-84.68705398979863,141,141,255,-114,0,0,0,0,0.8950839489625204,21
1759372278.1723056,0.3487625650176238,-0.0235048844829354,-63.980561429403465,-83.73186334908704,-199,141,-255,0,0,0,0,0,0.34955372455779726,8
1759393242.6102672,0.0311562243842287,-1.1726383049355036,-63.91415919363156,-84.48330544890517,255,0,0,255,0,0,0,0,1.1730521320554732,28
1759391635.1262956,0.6021910887418034,-0.6712364155824931,-64.22074873818426,-84.52618840884851,226,28,-199,0,0,0,0,0,0.9017718297685241,21
1759315082.287446,0.8685313774167167,1.2955125404421235,-64.41669963130299,-84.01485235461504,-170,255,-85,-255,0,0,0,0,1.5597113502184254,37
1759310800.0703049,-0.2823721401271393,0.6019676523814785,-64.24258775350124,-83.94723614610481,-255,85,0,170,0,0,0,0,0.6649053165930089,15
1759384224.435296,0.2660347612495395,-0.0689246985695123,-64.643433221246,-83.83945966444908,198,255,-57,255,0,0,0,0,0.2748183186506999,6
1759348539.297252,-0.4500782436629414,1.0032104189531967,-64.229845443572,-83.76797021500107,-199,-57,255,-57,0,0,0,0,1.0995460745757617,26
1759349358.3022428,0.1214495298847938,-1.0877685019137684,-64.52221636810471,-84.04906353794736,255,-255,0,0,0,0,0,0,1.0945274332171677,26
1759347664.3362346,0.1772611250795972,1.3001614787551017,-63.76118771261402,-84.36059684522897,-170,255,255,85,0,0,0,0,1.312189535586661,31
1759385900.0842366,-0.2290226727278038,-0.867202952137037,-63.83227035798518,-83.11289059642272,56,0,-199,255,0,0,0,0,0.8969349724581926,21
1759356290.8433335,0.6562224402783403,1.10504248356044,-64.85806927302896,-83.64139532253053,255,255,255,-255,0,0,0,0,1.2852030118227569,31
1759314114.731255,-0.2956848631117911,0.8249840775353575,-63.7124727351965,-83.6975406347918,0,0,255,0,0,0,0,0,0.8763722191285523,21
1759359201.606206,-0.0134509972956406,0.3666680879880722,-63.95760245083726,-84.19180229390479,141,-255,28,-255,0,0,0,0,0.3669147258929192,8
1759337684.7162552,-0.5703771771842543,-0.7906155626555679,-64.81650219474619,-83.44298841695688,-29,-199,28,255,0,0,0,0,0.9748861944687998,23
1759368901.4473317,-0.232830711687344,-1.2847668475378669,-64.1975306837996,-83.96855165226276,-29,-255,-255,198,0,0,0,0,1.3056936826213197,31
1759386552.224316,-0.1391773941772079,-0.0385407412233401,-63.9762962515463,-83.82133804097505,0,-199,56,-142,0,0,0,0,0.14441515081182574,3
1759385651.839348,0.106353930602543,0.1281996089816044,-64.41909213062972,-84.15971115182671,-57,198,-57,198,0,0,0,0,0.1665722014552452,3
1759327159.7633016,-0.1691047610312352,-0.7230777100602426,-64.48732405630045,-84.1932076350137,0,-255,-199,-142,0,0,0,0,0.7425885772009931,17
1759321710.6142418,0.6072668150055471,0.8275910631678192,-63.59427161847192,-84.28604619351161,-142,255,141,113,0,0,0,0,1.0264891389791821,24
1759378582.9882257,0.7901314113825475,1.0979760106766805,-63.8725479304612,-84.09049538468842,28,226,0,-227,0,0,0,0,1.352722797647343,32
1759325533.9632394,-0.5202644950580599,1.1896256524061903,-64.88975828934953,-86.11286929046396,-255,0,255,0,0,0,0,0,1.2984160880399134,31
1759358320.538274,0.0228879550139971,0.1542927242811104,-64.11890782517155,-83.67618839497733,0,-170,85,-85,0,0,0,0,0.15598109901782814,3
1759390089.7073371,0.4232852158317061,0.8706537100947047,-63.93560366567588,-84.03301372935358,56,-57,0,-255,0,0,0,0,0.9680951693110385,23
1759309782.6672518,-0.0403180413686728,0.4575850764715378,-64.18179560173243,-83.13608106822382,-199,141,-57,56,0,0,0,0,0.45935786340202023,11
1759386762.831251,0.1548380323903127,1.0873805245562862,-64.60785736539498,-83.84269770369164,170,255,255,170,0,0,0,0,1.0983493166833618,26
1759399218.7905135,0.3451371390691258,-0.5326335585658145,-64.08886009372114,-84.09690330485509,255,0,170,170,0,0,0,0,0.63467956676996,15
1759334259.1503026,0.0580518408450661,0.1383166318946896,-63.96806302011067,-83.95692790447475,-255,0,-255,170,0,0,0,0,0.15000502286320933,3
1759336096.5612898,-0.5026696920008756,1.2682103295019789,-63.48445929614388,-82.94592319967956,-255,141,255,56,0,0,0,0,1.364197294789787,32
1759361870.2263749,0.1116388974284238,0.1975124529426466,-64.10158763805504,-84.0308816669783,-114,-114,0,141,0,0,0,0,0.22687973132577383,5
1759365606.1082563,-0.0192112185148534,-1.5553261729353556,-64.3673376998452,-84.00032951169842,198,-255,-255,198,0,0,0,0,1.5554448158435468,37
1759365321.2272437,0.8175616247360679,1.1532287293095291,-63.89626338948497,-84.06837486684663,-29,226,0,-255,0,0,0,0,1.4136277842296219,34
1759392249.6322265,0.0053618694679296,1.5776404174486849,-64.62417025736593,-83.5748369466896,-255,255,255,0,0,0,0,0,1.5776495290183596,38
1759323212.2792728,-0.2641381102475555,0.6775079591274851,-63.96482916212949,-84.14003359931566,-255,-170,-85,-85,0,0,0,0,0.7271767157756358,17
1759309087.7822487,-0.0088156816722088,-2.067387325129241,-64.04587668295913,-84.17949152590872,255,-255,-255,255,0,0,0,0,2.0674061208065493,50
1759367629.6962936,0.0231967040554869,0.1401489077873328,-63.93643595377283,-84.33820664391703,-85,-170,85,0,0,0,0,0,0.14205563499214016,3
1759346807.693306,0.3388425901455758,-1.172578209740655,-63.83372485819109,-84.39144505350932,198,-227,-255,0,0,0,0,0,1.2205547750327153,29
1759361267.9333675,0.2472699939192466,1.1853148921396024,-63.99780676387448,-83.83930915864958,-255,226,0,-29,0,0,0,0,1.210831880741807,29
1759367940.002517,0.0898930915843939,0.3344782656939611,-63.82430769814889,-84.26755389585009,-170,85,85,85,0,0,0,0,0.3463473374175703,8
1759395116.6562436,-0.6942595869604659,-0.5117667242957659,-63.95078755970374,-84.11400458948877,-142,-199,198,255,0,0,0,0,0.8624972777829127,20
1759315876.867276,0.1074940506543953,0.1934558365332332,-64.02765999321343,-83.92259793594857,-29,-114,113,0,0,0,0,0,0.22131455355412746,5
1759347229.909299,-0.4545760773064295,-0.4701880571150591,-63.61998623307455,-83.99048668657743,-85,85,170,255,0,0,0,0,0.654000167517513,15
1759331268.0122952,1.1388911367919,-0.502696318772057,-64.3833230851333,-83.53448383834566,255,-114,-255,-255,0,0,0,0,1.2449002411318442,30
1759375107.5633175,0.3849646167239616,-0.0841260926214143,-63.985508133831296,-84.13219094901372,255,255,198,226,0,0,0,0,0.3940494329258366,9
1759355800.4592743,0.468028503923847,0.1887730717374613,-64.06308064733149,-84.10326423531266,198,198,56,-57,0,0,0,0,0.5046641983521232,12
1759319265.8082862,-0.11732300029621,-1.1258472892686375,-63.88195735553017,-83.07457435532824,0,0,-255,255,0,0,0,0,1.1319438171358345,27
1759372886.5711973,-1.1516098456530175,0.0749014778497562,-64.00552061155844,-83.92180372432395,-255,-255,255,255,0,0,0,0,1.1540430962442627,27
1759339273.8772118,0.4518438148000471,-0.2784218358565908,-63.62218847996117,-83.94658799761004,-29,-255,-255,-255,0,0,0,0,0.530736800735368,12
1759327184.187284,-0.3330617781056993,-0.3427850646958002,-63.823640438771136,-83.48105582389483,0,-255,-85,85,0,0,0,0,0.47794534061274624,11
1759389319.5492296,0.4167082054012868,0.8634514647907894,-63.9610458351551,-84.2758443196833,28,-29,-29,-255,0,0,0,0,0.9587461397565681,23
1759389046.8802438,0.0989655316045321,0.1906704451647337,-64.360300119665,-84.59174853574697,28,28,141,141,0,0,0,0,0.21482410270983412,5
1759356080.2353027,-0.2954028428976104,0.1768782582122893,-64.34137893308434,-83.59524010986561,-57,141,198,198,0,0,0,0,0.3443091021454466,8
1759309130.5242753,-0.3883080111122581,-0.634075257607715,-64.45339734136287,-83.99905793759872,56,-57,-57,255,0,0,0,0,0.7435284418260324,17
1759339696.094296,0.0908325800409539,0.1774938052698976,-64.20283469415085,-84.88874346650496,-57,0,0,141,0,0,0,0,0.19938557747762156,4
1759332192.8232057,0.1498839862927245,0.130544325715378,-63.96811158240078,-84.11649327949908,170,-85,-85,85,0,0,0,0,0.1987637550547894,4
1759355093.366284,0.2472769092470343,1.284493783839353,-63.84078329538525,-84.0698501733064,-255,-85,-170,-255,0,0,0,0,1.3080788013604931,31
1759312301.7503395,-0.3596819886173185,-0.2826730113942036,-63.90348587720644,-83.98976429030319,198,-255,198,0,0,0,0,0,0.45746602530283753,10
1759321077.790315,0.503300559417793,-1.646009922524032,-64.39209539730086,-84.25762976743314,255,-255,-255,141,0,0,0,0,1.7212379609333026,41
1759400584.1383574,0.0390263942382314,0.3581435960184824,-64.21947016801457,-83.73187829266271,-170,-85,85,85,0,0,0,0,0.3602636462596355,8
1759339118.224404,-0.2853004556703634,-0.318439196714079,-64.06613197131848,-83.89332862935463,255,-255,255,0,0,0,0,0,0.4275510168501823,10
1759350122.350521,-0.1797601303964947,1.1356310312598208,-63.61364669008285,-83.90090204573822,56,-142,255,-199,0,0,0,0,1.149770213408057,27
1759393037.108225,0.2278192894814966,0.6089542655582425,-64.14060197034694,-84.1019568175612,56,-199,141,-255,0,0,0,0,0.6501745351837709,15
1759389102.835303,0.2187561183203745,1.3918430652020195,-64.013420129059,-83.82514683049659,-255,170,85,-255,0,0,0,0,1.4089291527445766,34
1759341061.4353442,0.2561315167128642,-0.116705376372369,-64.06323670196724,-84.5288448464728,255,56,198,-142,0,0,0,0,0.28146669203983715,6
1759367425.1952634,0.1046141943736529,0.3037602082793,-64.35580454161999,-80.57755247998595,0,0,0,0,0,0,0,0,0.32126997027162707,7
1759393931.387292,0.1137427451227495,-0.7885968548305737,-64.07225959244217,-83.81524305612605,28,198,-255,255,0,0,0,0,0.7967574358088739,19
1759313779.0032415,0.6678243533667946,0.9042542720070909,-63.82956972813896,-84.27986222450998,85,255,85,-170,0,0,0,0,1.1241286204847072,27
1759319054.2004075,0.0259490702936029,0.3228970835504233,-63.917182706362816,-83.96578724811886,-170,0,85,85,0,0,0,0,0.3239380817601898,7
1759317422.291325,0.71108404144641,0.8822296375889385,-63.93767647961887,-84.40728263581953,170,255,0,-170,0,0,0,0,1.133123844705454,27
1759309037.9332716,0.2492967812651159,-0.0924800063398221,-64.12072224040323,-83.66746616312892,198,141,-57,-142,0,0,0,0,0.2658974176665892,6
1759350296.3212545,-0.5847977919885746,-0.9864464877337626,-63.91367257053402,-84.55478833206757,255,-255,255,255,0,0,0,0,1.1467628920910322,27
